,date,start,end,deviceid,emptier type,skip_origin
442,2021-04-17,2021-04-17T12:20:32.159+02:00,2021-04-17T12:21:18.780+02:00,355629267161187,bcc,Blantyre market
443,2021-04-17,2021-04-17T01:40:51.870+02:00,2021-04-17T01:41:19.544+02:00,355629267161187,bcc,Pafumbi bus terminal
444,2021-04-17,2021-04-17T02:29:03.022+02:00,2021-04-17T02:29:19.876+02:00,355629267161187,bcc,Milowa
445,2021-04-17,2021-04-17T03:24:02.998+02:00,2021-04-17T03:24:21.486+02:00,355629267161187,bcc,Limbe Hard Ware
446,2021-04-20,2021-04-20T23:57:27.571+02:00,2021-04-21T00:02:39.092+02:00,355629267161187,bcc,Milowa
447,2021-04-21,2021-04-21T01:53:29.235+02:00,2021-04-21T01:53:50.469+02:00,355629267161187,bcc,
448,2021-04-17,2021-04-17T09:17:11.334+02:00,2021-04-17T09:17:33.452+02:00,355629267161187,bcc,Blantyre flea market
449,2021-04-17,2021-04-17T10:41:29.980+02:00,2021-04-17T10:41:52.543+02:00,355629267161187,bcc,Limbe market
450,2021-04-21,2021-04-21T22:35:58.473+02:00,2021-04-21T22:36:54.219+02:00,355629267161187,bcc,Blantyre flea market
451,2021-04-21,2021-04-21T22:49:00.868+02:00,2021-04-21T22:49:19.381+02:00,355629267161187,bcc,Limbe flea market
452,2021-04-21,2021-04-21T23:37:56.727+02:00,2021-04-21T23:38:18.388+02:00,355629267161187,bcc,
453,2021-04-22,2021-04-22T01:26:09.617+02:00,2021-04-22T01:26:46.497+02:00,355629267161187,bcc,Limbe market
454,2021-04-22,2021-04-22T02:21:33.537+02:00,2021-04-22T02:22:40.160+02:00,355629267161187,bcc,Khama market
455,2021-04-22,2021-04-22T03:44:19.681+02:00,2021-04-22T03:45:03.433+02:00,355629267161187,bcc,Limbe Hard Ware
456,2021-04-22,2021-04-22T21:47:27.909+02:00,2021-04-22T21:48:04.622+02:00,355629267161187,bcc,Blantyre flea market
457,2021-04-23,2021-04-23T10:27:21.565+02:00,2021-04-23T10:27:41.098+02:00,355629267161187,bcc,Blantyre market
458,2021-04-23,2021-04-23T12:30:26.529+02:00,2021-04-23T12:31:01.281+02:00,355629267161187,bcc,
459,2021-04-23,2021-04-23T13:52:20.605+02:00,2021-04-23T13:52:37.267+02:00,355629267161187,bcc,Milowa
460,2021-04-23,2021-04-23T14:31:39.566+02:00,2021-04-23T14:32:01.574+02:00,355629267161187,bcc,
461,2021-04-24,2021-04-24T10:26:42.375+02:00,2021-04-24T10:27:23.696+02:00,355629267161187,bcc,Limbe flea market
462,2021-04-24,2021-04-24T10:46:00.993+02:00,2021-04-24T13:38:36.602+02:00,355629267161187,bcc,South Lunzu market
463,2021-04-24,2021-04-24T12:12:30.971+02:00,2021-04-24T12:12:52.165+02:00,355629267161187,bcc,Nanjiriri market
464,2021-04-24,2021-04-24T13:36:16.540+02:00,2021-04-24T13:36:36.066+02:00,355629267161187,bcc,Milowa
465,2021-04-24,2021-04-24T15:38:52.387+02:00,2021-04-24T15:39:16.363+02:00,355629267161187,bcc,Limbe Hard Ware
466,2021-04-24,2021-04-24T16:43:41.674+02:00,2021-04-24T16:44:03.896+02:00,355629267161187,bcc,Kachere market
467,2021-04-25,2021-04-25T08:45:52.868+02:00,2021-04-25T08:46:14.468+02:00,355629267161187,bcc,Milowa
468,2021-04-25,2021-04-25T09:39:28.033+02:00,2021-04-25T09:39:48.675+02:00,355629267161187,bcc,Blantyre market
469,2021-04-25,2021-04-25T10:48:51.012+02:00,2021-04-25T10:49:12.765+02:00,355629267161187,bcc,Kayange
470,2021-04-25,2021-04-25T11:58:27.784+02:00,2021-04-25T11:58:52.743+02:00,355629267161187,bcc,Queens Guardian shelter
471,2021-04-25,2021-04-25T12:49:21.967+02:00,2021-04-25T14:31:19.196+02:00,355629267161187,bcc,Nthukwa market
472,2021-04-25,2021-04-25T15:58:35.542+02:00,2021-04-25T15:59:04.891+02:00,355629267161187,bcc,Limbe Hard Ware
473,2021-04-26,2021-04-26T09:37:37.640+02:00,2021-04-26T09:38:04.727+02:00,355629267161187,bcc,Blantyre flea market
474,2021-04-26,2021-04-26T09:54:05.412+02:00,2021-04-26T09:54:22.779+02:00,355629267161187,bcc,Milowa
475,2021-04-26,2021-04-26T11:37:35.952+02:00,2021-04-26T11:37:49.788+02:00,355629267161187,bcc,
476,2021-04-26,2021-04-26T13:27:04.347+02:00,2021-04-26T13:27:24.851+02:00,355629267161187,bcc,Chemusa market
477,2021-04-27,2021-04-27T08:40:32.874+02:00,2021-04-27T08:40:57.534+02:00,355629267161187,bcc,Blantyre flea market
478,2021-04-27,2021-04-27T11:44:00.568+02:00,2021-04-27T11:44:21.336+02:00,355629267161187,bcc,Limbe flea market
479,2021-04-28,2021-04-28T09:48:28.405+02:00,2021-04-28T09:48:51.086+02:00,355629267161187,bcc,Blantyre flea market
480,2021-04-28,2021-04-28T10:14:09.237+02:00,2021-04-28T10:14:38.293+02:00,355629267161187,bcc,Chilomoni market
481,2021-04-28,2021-04-28T11:16:59.259+02:00,2021-04-28T11:17:35.044+02:00,355629267161187,bcc,Nthukwa market
482,2021-04-28,2021-04-28T15:31:27.728+02:00,2021-04-28T15:32:08.193+02:00,355629267161187,bcc,Pafumbi bus terminal
483,2021-07-22,2021-07-22T03:30:16.944+02:00,2021-07-22T03:30:49.291+02:00,fa8cddc313a60c7a,key,Bangwe market
484,2021-07-16,2021-07-16T14:26:42.002+02,2021-07-20T16:28:32.515+02,358113060763595,bcc,Khama market
485,2021-07-21,2021-07-21T08:50:15.494+02,2021-07-21T08:50:39.242+02,358113060763595,bcc,Blantyre flea market
486,2021-07-21,2021-07-21T09:49:35.486+02,2021-07-21T09:51:30.781+02,358113060763595,bcc,Limbe Hard Ware
487,2021-07-21,2021-07-21T11:00:17.682+02,2021-07-21T11:00:44.650+02,358113060763595,bcc,Ndirande market
488,2021-07-21,2021-07-21T13:47:39.886+02,2021-07-21T13:48:07.885+02,358113060763595,bcc,Chirimba market
489,2021-07-21,2021-07-21T13:49:13.339+02,2021-07-21T12:15:27.213+02,358113060763595,bcc,Blantyre market
490,2021-07-21,2021-07-21T14:39:43.154+02,2021-07-21T14:40:02.355+02,358113060763595,bcc,Limbe Hard Ware
491,2021-05-04,2021-05-04T13:07:45.289+02:00,2021-05-04T13:08:09.805+02:00,355629267161187,bcc,Ndirande market
492,2021-05-04,2021-05-04T16:29:58.578+02:00,2021-05-04T16:30:13.339+02:00,355629267161187,bcc,Milowa
493,2021-05-05,2021-05-05T10:07:48.738+02:00,2021-05-05T10:08:09.475+02:00,355629267161187,bcc,Blantyre flea market
494,2021-05-05,2021-05-05T10:19:52.179+02:00,2021-05-05T10:20:07.978+02:00,355629267161187,bcc,Limbe Hard Ware
495,2021-05-05,2021-05-05T11:05:36.755+02:00,2021-05-05T11:07:51.319+02:00,355629267161187,bcc,Chirimba market
496,2021-05-05,2021-05-05T12:53:22.710+02:00,2021-05-05T12:54:33.495+02:00,355629267161187,bcc,Limbe market
497,2021-05-05,2021-05-05T15:08:28.362+02:00,2021-05-05T15:08:50.466+02:00,355629267161187,bcc,Milowa
498,2021-09-08,2021-09-08T11:58:09.442+02,2021-09-08T11:58:42.196+02,358113060946786,bcc,Chemusa market
499,2021-05-13,2021-05-13T12:24:04.007+02:00,2021-05-13T12:24:30.329+02:00,355629267161187,bcc,Chirimba market
500,2021-05-13,2021-05-13T13:19:11.020+02:00,2021-05-13T13:19:26.334+02:00,355629267161187,bcc,Milowa
501,2021-05-13,2021-05-13T13:35:29.252+02:00,2021-05-13T13:36:03.757+02:00,355629267161187,bcc,Ndirande market
502,2021-05-13,2021-05-13T15:49:41.240+02:00,2021-05-13T15:50:12.741+02:00,355629267161187,bcc,Thawale market
503,2021-05-13,2021-05-13T16:19:15.713+02:00,2021-05-13T16:19:34.871+02:00,355629267161187,bcc,Kachere market
504,2021-05-14,2021-05-14T10:33:26.053+02:00,2021-05-14T10:33:44.373+02:00,355629267161187,bcc,Limbe market
505,2021-05-14,2021-05-14T13:47:34.961+02:00,2021-05-14T13:47:54.468+02:00,355629267161187,bcc,Limbe Hard Ware
506,2021-05-14,2021-05-14T14:27:11.778+02:00,2021-05-14T14:27:27.302+02:00,355629267161187,bcc,Milowa
507,2021-05-14,2021-05-14T15:57:23.278+02:00,2021-05-14T15:57:57.968+02:00,355629267161187,bcc,
508,2021-05-18,2021-05-18T10:36:09.306+02:00,2021-05-18T10:36:25.877+02:00,355629267161187,bcc,Kachere market
509,2021-05-18,2021-05-18T11:43:10.487+02:00,2021-05-18T11:44:03.113+02:00,355629267161187,bcc,Limbe flea market
510,2021-05-19,2021-05-19T08:36:43.753+02:00,2021-05-19T08:37:07.722+02:00,355629267161187,bcc,Blantyre flea market
511,2021-05-19,2021-05-19T09:13:38.859+02:00,2021-05-19T09:14:00.846+02:00,355629267161187,bcc,Chirimba market
512,2021-05-19,2021-05-19T10:34:47.669+02:00,2021-05-19T10:35:12.622+02:00,355629267161187,bcc,Kameza round a bout
513,2021-05-19,2021-05-19T12:04:50.759+02:00,2021-05-19T12:05:55.577+02:00,355629267161187,bcc,Chemusa market
514,2021-05-19,2021-05-19T14:09:18.960+02:00,2021-05-19T14:09:35.790+02:00,355629267161187,bcc,Limbe market
515,2021-05-19,2021-05-19T14:32:36.372+02:00,2021-05-19T14:33:15.941+02:00,355629267161187,bcc,Kachere market
516,2021-07-14,2021-07-14T11:51:38.760+02,2021-07-14T11:51:16.364+02,358113060763595,bcc,Chemusa market
517,2021-07-14,2021-07-14T13:01:20.388+02,2021-07-14T13:01:54.059+02,358113060763595,bcc,Mbayani market
518,2021-07-14,2021-07-14T14:18:38.365+02,2021-07-14T14:19:11.900+02,358113060763595,bcc,Chirimba market
519,2021-07-15,2021-07-15T09:36:37.538+02,2021-07-15T09:37:55.142+02,358113060763595,bcc,Chirimba market
520,2021-07-15,2021-07-15T11:00:08.086+02,2021-07-15T11:00:08.552+02,358113060763595,bcc,Blantyre flea market
521,2021-07-15,2021-07-15T12:45:37.434+02,2021-07-15T12:46:22.739+02,358113060763595,bcc,Chilomoni market
522,2021-07-15,2021-07-15T14:18:06.764+02,2021-07-15T14:19:00.719+02,358113060763595,bcc,Zingwangwa water board
523,2021-07-15,2021-07-15T15:33:21.427+02,2021-07-15T15:33:44.581+02,358113060763595,bcc,Soche market
524,2021-07-15,2021-07-15T16:05:25.359+02,2021-07-15T16:05:52.471+02,358113060763595,bcc,Kachere market
525,2021-07-16,2021-07-16T09:03:40.879+02,2021-07-16T09:04:07.945+02,358113060763595,bcc,Blantyre flea market
526,2021-07-16,2021-07-16T10:07:30.148+02,2021-07-16T10:07:21.039+02,358113060763595,bcc,
527,2021-07-16,2021-07-16T11:11:29.416+02,2021-07-16T11:11:55.786+02,358113060763595,bcc,Chemusa market
528,2021-07-16,2021-07-16T12:31:25.624+02,2021-07-16T12:32:09.704+02,358113060763595,bcc,Chirimba market
529,2021-07-16,2021-07-16T13:48:17.149+02,2021-07-16T13:49:08.403+02,358113060763595,bcc,Chilobwe
530,2021-07-16,2021-07-16T14:38:34.444+02,2021-07-16T14:22:11.564+02,358113060763595,key,Bangwe market
531,2021-07-16,2021-07-16T14:44:57.981+02,2021-07-16T14:45:27.895+02,358113060763595,bcc,Limbe market
532,2021-07-19,2021-07-19T19:23:51.863+02,2021-07-19T09:12:09.799+02,358113060763595,bcc,Blantyre flea market
533,2021-07-19,2021-07-19T19:24:34.360+02,2021-07-19T11:22:06.041+02,358113060763595,bcc,Limbe market
534,2021-07-19,2021-07-19T19:25:14.271+02,2021-07-19T11:06:18.228+02,358113060763595,bcc,Manase Market
535,2021-07-19,2021-07-19T19:26:37.476+02,2021-07-19T12:46:09.782+02,358113060763595,bcc,Chilomoni market
536,2021-07-19,2021-07-19T19:28:08.335+02,2021-07-19T15:24:07.429+02,358113060763595,bcc,Ndirande market
537,2021-07-19,2021-07-19T19:29:14.413+02,2021-07-19T16:04:09.303+02,358113060763595,bcc,Kachere market
538,2021-07-20,2021-07-20T09:17:43.813+02,2021-07-20T09:17:07.951+02,358113060763595,bcc,Chirimba market
539,2021-07-19,2021-07-19T16:37:51.145+02,2021-07-19T14:38:10.649+02,358113060763595,key,Bangwe market
540,2021-07-19,2021-07-19T16:39:27.334+02,2021-07-20T10:43:12.161+02,358113060763595,bcc,Limbe flea market
541,2021-08-20,2021-08-20T11:30:32.058+02,2021-07-20T11:30:16.099+02,358113060763595,bcc,Blantyre market
542,2021-08-20,2021-08-20T12:47:58.039+02,2021-07-20T12:48:07.734+02,358113060763595,bcc,Chemusa market
543,2021-08-20,2021-08-20T13:50:25.709+02,2021-07-20T13:50:26.682+02,358113060763595,bcc,Chimwankhunda mosque
544,2021-07-20,2021-07-20T15:12:05.198+02,2021-07-20T15:12:35.476+02,358113060763595,bcc,Fargo
545,2021-05-20,2021-05-20T15:48:11.825+02:00,2021-05-21T09:35:06.016+02:00,355629267161187,bcc,Limbe market
546,2021-05-21,2021-05-21T10:00:04.013+02:00,2021-05-21T10:00:19.720+02:00,355629267161187,bcc,Limbe Hard Ware
547,2021-05-21,2021-05-21T11:17:39.360+02:00,2021-05-21T11:18:10.572+02:00,355629267161187,bcc,Chemusa market
548,2021-05-21,2021-05-21T12:29:54.667+02:00,2021-05-21T12:30:23.442+02:00,355629267161187,bcc,Ndirande market
549,2021-05-21,2021-05-21T13:29:36.920+02:00,2021-05-21T13:29:51.923+02:00,355629267161187,bcc,
550,2021-05-21,2021-05-21T15:03:17.850+02:00,2021-05-21T15:03:34.076+02:00,355629267161187,bcc,Milowa
551,2021-05-22,2021-05-22T08:55:51.279+02:00,2021-05-22T08:56:10.796+02:00,355629267161187,bcc,Blantyre flea market
552,2021-05-22,2021-05-22T10:08:45.290+02:00,2021-05-22T10:09:08.582+02:00,355629267161187,bcc,Milowa
553,2021-05-22,2021-05-22T11:04:54.183+02:00,2021-05-22T11:05:14.467+02:00,355629267161187,bcc,Limbe flea market
554,2021-05-22,2021-05-22T12:44:27.915+02:00,2021-05-22T12:45:04.073+02:00,355629267161187,bcc,Limbe Hard Ware
555,2021-05-22,2021-05-22T14:10:51.911+02:00,2021-05-22T14:11:12.778+02:00,355629267161187,bcc,
556,2021-05-22,2021-05-22T15:16:57.774+02:00,2021-05-22T15:17:14.184+02:00,355629267161187,bcc,Milowa
557,2021-05-23,2021-05-23T09:43:09.923+02:00,2021-05-23T09:43:58.278+02:00,355629267161187,bcc,Blantyre flea market
558,2021-05-23,2021-05-23T10:38:22.843+02:00,2021-05-23T10:38:38.329+02:00,355629267161187,bcc,Limbe Hard Ware
559,2021-05-23,2021-05-23T13:55:25.994+02:00,2021-05-23T13:55:45.111+02:00,355629267161187,bcc,Limbe market
560,2021-05-24,2021-05-24T09:23:56.363+02:00,2021-05-24T09:24:24.512+02:00,355629267161187,bcc,Blantyre flea market
561,2021-05-24,2021-05-24T10:30:45.644+02:00,2021-05-24T10:31:13.203+02:00,355629267161187,bcc,Blantyre market
562,2021-05-24,2021-05-24T11:03:49.993+02:00,2021-05-24T11:04:04.620+02:00,355629267161187,bcc,Milowa
563,2021-05-24,2021-05-24T13:03:12.476+02:00,2021-05-24T13:03:27.519+02:00,355629267161187,bcc,Milowa
564,2021-05-24,2021-05-24T14:20:54.195+02:00,2021-05-24T14:21:13.856+02:00,355629267161187,bcc,Khama market
565,2021-05-24,2021-05-24T15:18:08.159+02:00,2021-05-24T15:18:30.208+02:00,355629267161187,bcc,Limbe Hard Ware
566,2021-05-25,2021-05-25T09:52:46.252+02:00,2021-05-25T09:53:02.025+02:00,355629267161187,bcc,Limbe Hard Ware
567,2021-05-25,2021-05-25T10:48:51.752+02:00,2021-05-25T10:49:22.192+02:00,355629267161187,bcc,Limbe market
568,2021-05-25,2021-05-25T11:08:21.188+02:00,2021-05-25T11:08:39.467+02:00,355629267161187,bcc,Limbe Hard Ware
569,2021-06-01,2021-06-01T13:44:53.669+02:00,2021-06-01T13:45:11.002+02:00,355629267161187,key,
570,2021-06-01,2021-06-01T14:55:46.255+02:00,2021-06-01T14:56:23.911+02:00,355629267161187,bcc,Khama market
571,2021-06-14,2021-06-14T14:30:23.910+02:00,2021-06-14T14:30:50.960+02:00,355629267161187,bcc,Khama market
572,2021-06-01,2021-06-01T13:38:03.198+02:00,2021-06-01T13:39:01.472+02:00,355629267161187,bcc,Bangwe market
573,2021-06-01,2021-06-01T13:39:52.178+02:00,2021-06-01T13:41:49.135+02:00,355629267161187,bcc,
574,2021-06-01,2021-06-01T08:44:03.159+02:00,2021-06-01T08:44:33.906+02:00,355629267161187,bcc,Blantyre market
575,2021-06-01,2021-06-01T13:44:11.469+02:00,2021-06-01T13:44:38.650+02:00,355629267161187,bcc,Blantyre flea market
576,2021-06-02,2021-06-02T09:11:46.257+02:00,2021-06-02T09:12:05.618+02:00,355629267161187,key,
577,2021-06-02,2021-06-02T10:05:35.561+02:00,2021-06-02T10:05:55.932+02:00,355629267161187,bcc,Chemusa market
578,2021-06-02,2021-06-02T11:31:10.468+02:00,2021-06-02T11:31:28.770+02:00,355629267161187,bcc,Limbe flea market
579,2021-06-02,2021-06-02T12:55:15.695+02:00,2021-06-02T12:56:01.096+02:00,355629267161187,bcc,Mbwerela
580,2021-06-02,2021-06-02T14:36:38.327+02:00,2021-06-02T14:36:59.042+02:00,355629267161187,bcc,Chirimba market
581,2021-06-02,2021-06-02T15:38:46.786+02:00,2021-06-02T15:38:58.760+02:00,355629267161187,bcc,
582,2021-06-04,2021-06-04T11:01:58.953+02:00,2021-06-04T11:02:19.044+02:00,355629267161187,bcc,Blantyre market
583,2021-06-04,2021-06-04T12:08:59.033+02:00,2021-06-04T12:09:22.462+02:00,355629267161187,bcc,Blantyre flea market
584,2021-06-04,2021-06-04T13:26:09.919+02:00,2021-06-04T13:26:27.613+02:00,355629267161187,bcc,Limbe market
585,2021-06-04,2021-06-04T13:46:36.173+02:00,2021-06-04T13:46:55.414+02:00,355629267161187,bcc,Milowa
586,2021-06-04,2021-06-04T14:29:20.392+02:00,2021-06-04T14:29:39.140+02:00,355629267161187,bcc,Limbe Hard Ware
587,2021-06-05,2021-06-05T09:14:02.462+02:00,2021-06-05T09:14:38.982+02:00,355629267161187,bcc,Blantyre flea market
588,2021-06-05,2021-06-05T10:31:11.578+02:00,2021-06-05T10:31:28.260+02:00,355629267161187,bcc,Milowa
589,2021-06-05,2021-06-05T12:09:26.165+02:00,2021-06-05T12:09:43.626+02:00,355629267161187,bcc,Limbe market
590,2021-06-05,2021-06-05T13:18:32.592+02:00,2021-06-05T13:18:55.087+02:00,355629267161187,bcc,Kameza round a bout
591,2021-06-05,2021-06-05T15:18:32.370+02:00,2021-06-05T15:19:12.781+02:00,355629267161187,bcc,Kachere market
592,2021-06-06,2021-06-06T09:03:19.398+02:00,2021-06-06T09:03:45.110+02:00,355629267161187,bcc,Limbe flea market
593,2021-06-06,2021-06-06T10:00:59.836+02:00,2021-06-06T10:01:19.881+02:00,355629267161187,bcc,Khama market
594,2021-06-06,2021-06-06T12:37:58.197+02:00,2021-06-06T12:38:16.389+02:00,355629267161187,bcc,
595,2021-06-06,2021-06-06T13:50:03.032+02:00,2021-06-06T13:50:23.216+02:00,355629267161187,bcc,Blantyre market
596,2021-06-06,2021-06-06T14:32:33.999+02:00,2021-06-06T14:32:54.964+02:00,355629267161187,bcc,Kachere market
597,2021-06-06,2021-06-06T14:59:11.245+02:00,2021-06-06T14:59:31.918+02:00,355629267161187,bcc,Limbe Hard Ware
598,2021-06-06,2021-06-06T16:16:36.074+02:00,2021-06-06T16:16:58.919+02:00,355629267161187,bcc,Pafumbi bus terminal
599,2021-06-07,2021-06-07T10:48:22.138+02:00,2021-06-07T10:48:42.876+02:00,355629267161187,bcc,Chemusa market
600,2021-06-07,2021-06-07T11:15:28.105+02:00,2021-06-07T11:15:50.543+02:00,355629267161187,bcc,Chemusa market
601,2021-06-07,2021-06-07T11:27:20.170+02:00,2021-06-07T11:27:36.002+02:00,355629267161187,bcc,Limbe market
602,2021-06-07,2021-06-07T15:11:54.457+02:00,2021-06-07T15:12:12.227+02:00,355629267161187,bcc,Kameza round a bout
603,2021-06-07,2021-06-07T15:54:49.510+02:00,2021-06-07T15:55:14.931+02:00,355629267161187,bcc,South Lunzu market
604,2021-06-08,2021-06-08T09:15:34.249+02:00,2021-06-08T09:16:01.137+02:00,355629267161187,bcc,Limbe market
605,2021-06-08,2021-06-08T09:32:47.806+02:00,2021-06-08T09:32:59.966+02:00,355629267161187,bcc,Milowa
606,2021-06-08,2021-06-08T09:46:51.471+02:00,2021-06-08T09:47:29.923+02:00,355629267161187,bcc,Milowa
607,2021-06-09,2021-06-09T12:31:22.810+02:00,2021-06-09T12:31:50.591+02:00,355629267161187,bcc,Blantyre market
608,2021-06-09,2021-06-09T13:28:48.584+02:00,2021-06-09T13:29:05.439+02:00,355629267161187,bcc,Milowa
609,2021-06-09,2021-06-09T14:24:04.472+02:00,2021-06-09T14:24:39.884+02:00,355629267161187,bcc,Limbe market
610,2021-06-09,2021-06-09T15:29:19.801+02:00,2021-06-09T15:29:44.756+02:00,355629267161187,bcc,Pafumbi bus terminal
611,2021-06-09,2021-06-09T16:23:04.240+02:00,2021-06-09T16:23:21.558+02:00,355629267161187,bcc,Khama market
612,2021-06-09,2021-06-09T16:36:40.711+02:00,2021-06-09T16:37:18.233+02:00,355629267161187,bcc,Kachere market
613,2021-06-10,2021-06-10T08:55:45.279+02:00,2021-06-10T08:56:06.553+02:00,355629267161187,bcc,Blantyre flea market
614,2021-06-10,2021-06-10T09:15:18.280+02:00,2021-06-10T09:15:34.054+02:00,355629267161187,bcc,Ndirande ground
615,2021-06-10,2021-06-10T10:32:18.539+02:00,2021-06-10T10:32:35.520+02:00,355629267161187,bcc,Milowa
616,2021-06-10,2021-06-10T13:08:31.745+02:00,2021-06-10T13:08:52.516+02:00,355629267161187,bcc,Limbe Hard Ware
617,2021-06-10,2021-06-10T13:10:35.398+02:00,2021-06-10T13:11:04.105+02:00,355629267161187,key,Bangwe market
618,2021-06-10,2021-06-10T14:28:30.698+02:00,2021-06-10T14:28:52.000+02:00,355629267161187,bcc,Limbe Hard Ware
619,2021-06-10,2021-06-10T15:34:52.102+02:00,2021-06-10T15:35:08.220+02:00,355629267161187,bcc,Chemusa market
620,2021-06-11,2021-06-11T08:39:31.314+02:00,2021-06-11T08:39:48.433+02:00,355629267161187,bcc,Limbe market
621,2021-06-11,2021-06-11T08:48:46.873+02:00,2021-06-11T08:49:15.324+02:00,355629267161187,bcc,
622,2021-06-11,2021-06-11T09:23:13.888+02:00,2021-06-11T09:24:09.540+02:00,355629267161187,key,South Lunzu market
623,2021-06-11,2021-06-11T09:26:08.294+02:00,2021-06-11T09:26:28.930+02:00,355629267161187,bcc,
624,2021-06-11,2021-06-11T09:54:27.823+02:00,2021-06-11T09:54:44.199+02:00,355629267161187,bcc,
625,2021-06-11,2021-06-11T10:38:49.125+02:00,2021-06-11T10:39:03.540+02:00,355629267161187,key,
626,2021-06-11,2021-06-11T10:58:02.746+02:00,2021-06-11T10:58:18.185+02:00,355629267161187,bcc,
627,2021-06-11,2021-06-11T11:54:00.341+02:00,2021-06-11T11:54:15.793+02:00,355629267161187,bcc,
628,2021-06-11,2021-06-11T12:15:02.849+02:00,2021-06-11T12:15:22.973+02:00,355629267161187,bcc,Kachere market
629,2021-06-11,2021-06-11T13:03:25.708+02:00,2021-06-11T13:04:44.955+02:00,355629267161187,key,
630,2021-06-11,2021-06-11T13:45:03.836+02:00,2021-06-11T13:45:28.980+02:00,355629267161187,bcc,
631,2021-06-11,2021-06-11T14:35:35.940+02:00,2021-06-11T14:35:55.320+02:00,355629267161187,key,
632,2021-06-11,2021-06-11T15:24:26.153+02:00,2021-06-11T15:25:07.254+02:00,355629267161187,bcc,South Lunzu market
633,2021-06-11,2021-06-11T16:24:37.500+02:00,2021-06-11T16:24:52.889+02:00,355629267161187,key,
634,2021-06-12,2021-06-12T09:54:02.175+02:00,2021-06-12T09:54:23.606+02:00,355629267161187,bcc,Blantyre flea market
635,2021-06-12,2021-06-12T10:35:22.603+02:00,2021-06-12T10:35:59.696+02:00,355629267161187,bcc,Blantyre market
636,2021-06-12,2021-06-12T11:42:18.982+02:00,2021-06-12T11:42:37.623+02:00,355629267161187,bcc,Limbe Hard Ware
637,2021-06-12,2021-06-12T12:48:47.088+02:00,2021-06-12T12:49:03.000+02:00,355629267161187,bcc,Milowa
638,2021-06-12,2021-06-12T14:57:43.248+02:00,2021-06-12T14:58:09.395+02:00,355629267161187,bcc,Limbe market
639,2021-06-14,2021-06-14T08:55:46.149+02:00,2021-06-14T08:56:06.722+02:00,355629267161187,bcc,Blantyre flea market
640,2021-06-14,2021-06-14T09:54:42.004+02:00,2021-06-14T09:55:04.516+02:00,355629267161187,bcc,Limbe Hard Ware
641,2021-06-14,2021-06-14T11:01:36.084+02:00,2021-06-14T11:01:54.209+02:00,355629267161187,bcc,Milowa
642,2021-06-14,2021-06-14T12:13:27.656+02:00,2021-06-14T12:13:42.230+02:00,355629267161187,bcc,Milowa
643,2021-06-14,2021-06-14T13:15:20.159+02:00,2021-06-14T13:15:52.347+02:00,355629267161187,bcc,Chirimba market
644,2021-06-15,2021-06-15T08:25:07.693+02:00,2021-06-15T08:25:30.439+02:00,355629267161187,bcc,Blantyre market
645,2021-06-15,2021-06-15T08:54:55.202+02:00,2021-06-15T08:55:10.071+02:00,355629267161187,key,
646,2021-06-15,2021-06-15T09:31:13.165+02:00,2021-06-15T09:31:31.874+02:00,355629267161187,bcc,Blantyre market
647,2021-06-15,2021-06-15T11:57:40.330+02:00,2021-06-15T11:58:02.053+02:00,355629267161187,bcc,Milowa
648,2021-06-15,2021-06-15T13:22:29.334+02:00,2021-06-15T13:22:47.826+02:00,355629267161187,bcc,Blantyre market
649,2021-06-15,2021-06-15T14:20:18.950+02:00,2021-06-15T14:20:56.333+02:00,355629267161187,bcc,Blantyre flea market
650,2021-06-16,2021-06-16T08:15:24.704+02:00,2021-06-16T08:16:00.804+02:00,355629267161187,key,Bangwe ground
651,2021-06-16,2021-06-16T08:16:14.523+02:00,2021-06-16T08:16:33.260+02:00,355629267161187,bcc,Limbe flea market
652,2021-06-16,2021-06-16T08:27:06.492+02:00,2021-06-16T08:27:24.815+02:00,355629267161187,bcc,Limbe Hard Ware
653,2021-06-16,2021-06-16T10:07:45.925+02:00,2021-06-16T10:08:24.349+02:00,355629267161187,bcc,Nanjiriri market
654,2021-06-16,2021-06-16T11:19:20.327+02:00,2021-06-16T11:19:43.880+02:00,355629267161187,bcc,Nkolokoti market
655,2021-06-16,2021-06-16T12:01:21.694+02:00,2021-06-16T12:01:38.985+02:00,355629267161187,bcc,Milowa
656,2021-06-16,2021-06-16T15:09:19.631+02:00,2021-06-16T15:09:37.699+02:00,355629267161187,bcc,Limbe market
657,2021-06-17,2021-06-17T08:53:23.725+02:00,2021-06-17T08:53:56.396+02:00,355629267161187,bcc,Blantyre market
658,2021-06-17,2021-06-17T09:50:43.442+02:00,2021-06-17T09:51:09.238+02:00,355629267161187,bcc,Blantyre market
659,2021-06-17,2021-06-17T10:54:30.576+02:00,2021-06-17T10:54:46.658+02:00,355629267161187,bcc,Limbe market
660,2021-06-17,2021-06-17T12:13:23.802+02:00,2021-06-17T12:13:43.112+02:00,355629267161187,bcc,
661,2021-06-17,2021-06-17T13:05:19.811+02:00,2021-06-17T13:05:45.160+02:00,355629267161187,key,
662,2021-06-17,2021-06-17T13:18:21.190+02:00,2021-06-17T13:18:36.429+02:00,355629267161187,bcc,Milowa
663,2021-06-17,2021-06-17T13:40:00.489+02:00,2021-06-17T13:40:20.736+02:00,355629267161187,bcc,Khama market
